Feature ID	Taxon	Confidence
00c905253e84aab5042613bcc22d568c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999991777209366
00cd2f68603124759047487807589f27	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9997657589254192
00cdd9b1fa0ef93d9fc75552c4ef8cce	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-004; s__uncultured_bacterium	0.8471035204532577
00cde8a0da5fd7b445bda2485c6f6a4a	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__uncultured_planctomycete	0.8703629712394906
00d11086c5731e1d8ba6ee9229961738	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__LWQ8; g__LWQ8; s__uncultured_bacterium	0.980609796103474
00d2bfd458db807e323de703ef956d04	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999760562985424
00d60009c3257d8342204b7729217052	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	0.9998648038069902
00d60a699eb0456307d39feb99fa0bad	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Bradymonadales; f__Bradymonadaceae; g__Bradymonadaceae; s__uncultured_bacterium	0.9999989688446564
00d836649b55e0910427a3c99fb14733	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured	0.9999996974597642
00d95acb3cff5cfe27f89e3e91213611	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__OLB13	0.9999999999798748
00dbcec69924cc7694d15fa0e7d8ad8c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter; s__uncultured_bacterium	0.8758303820678448
00de1618ec511c80cabad0a9ac9bcbb2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium	0.9846388923884464
00e03b4755d12c394e5f02fa99b0c22b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999297166422704
00f1681318cec6bf1dc037309b8433d4	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14; s__uncultured_bacterium	0.8946330996619546
00f223d1443b16806bc219608cbde914	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_bacterium	0.9744049117126368
00f3da7c44d886807c16f02b7e274c91	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__uncultured_bacterium	0.9475866464285402
00f3f27b719b0c99a90d31f90b4f52c3	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Blastococcus; s__Blastococcus_sp.	0.8461033672533704
00f568b7eb1a2e63f4d18cde51fc767d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.9999730310016276
00f670b9a77a3b8f7c07dfca72ffec5f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium	0.9901028993806994
00f7793b9e96c3365f6a3a097c56805d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Listeriaceae; g__Brochothrix	0.993684941229274
00fa08f775c5cacee038960ea5e44abb	d__Bacteria; p__Bacteroidota; c__Kapabacteria; o__Kapabacteriales; f__Kapabacteriales; g__Kapabacteriales; s__uncultured_bacterium	0.8101385522149027
00fd01b12341a6fcf4f29222babfa99d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_UCG-001; s__uncultured_bacterium	0.9999993886447976
00ff5a77970e3aac7389fd7dcecef0e7	d__Bacteria	0.9044200986745295
0102d71270cc10dde44243eadb296c6d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-004; s__uncultured_bacterium	0.8007771296736472
010462762421a802d6abf7694cf4877c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella	0.9999929545333348
01079d2d17e5fdd4621fc2c4db6d1f6b	d__Bacteria	0.8168650601316267
010ed69a887509acff94fcecd37c1565	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	0.9950109745008188
010ee2fec7909760c2e795e31330fa99	d__Bacteria	0.7969940293182721
0110690dd542efe7c98b4419f6dac26b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__Clostridiales_bacterium	0.9512902500892148
0112c947015ceabcb138a42823056be2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas	0.9826500428905438
01193320744fc2dd70a734f0f253e590	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group	0.9986898419260386
0120687216806e6cc98f80f2e7b76f24	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Opitutus	0.7907794377175561
0123c1b8d5e5e65993148386512356de	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	0.9990916853896084
0124c2167e50315971f417e0b4faf489	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0.9179474561615149
0124e56dfb2048df8f00d473fa5bbe9b	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Parachlamydiaceae; g__Parachlamydia	0.7596515198393868
01288ce1c5435766ec8ad08c8534210b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__D05-2; g__D05-2	0.9999983834766528
0128a77bf037925e3b8fdc00f4773bc8	d__Bacteria; p__Myxococcota; c__Polyangia; o__Nannocystales; f__Nannocystaceae; g__Nannocystis	0.9987214167551616
012c7a41b5acde5c1b14814b99009e06	d__Bacteria	0.8542787998425415
013559d0086fb51c5b7f9e38da6cb4dc	d__Bacteria	0.8786345584199963
013cf4bf0969ea956fb2abac1d169750	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales	0.926833998950302
013fa089125572df2ac7c47a17e02e66	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__uncultured; s__uncultured_Bacteroidetes	0.9231071236771496
014b70476941f9cdeabd276ec0d8f6c5	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__Tepidisphaeraceae; s__uncultured_bacterium	0.97343473190833
014f5d701053b27a5015f80741a3a145	d__Bacteria	0.8727698719959716
015133ecce3b556efa38229aac5049dc	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia	0.999999959964564
0156cd783569999aaf6f6397c75ca13a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group	0.8122945780039197
01650842631dde9814e8fb549d949c2c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__0319-7L14; f__0319-7L14; g__0319-7L14; s__uncultured_actinobacterium	0.9486374023312614
01682724537d575e2b109ec9c4381a7e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured	0.7572698598083542
0168f1502a593ead78828b12c803b40d	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	0.755379586671282
0169d895e7bdc89a2ab1b3178a168591	d__Bacteria	0.8353542977436572
